log_id,router,dataset_name,destination,raw_destination,compliance_forced,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,sensitive,proc_cpu_pct,proc_rss_mb
12101,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.2900310209952295,6.66019698837772,6.95022800937295,True,0.11969,77,False,0.0,969.35936
12102,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.32361201010644436,4.920209001284093,5.243821011390537,True,0.08197,70,False,0.0,969.371648
12103,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.345779990311712,6.66944298427552,7.015222974587232,True,0.101807,26,False,0.0,969.375744
12104,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.33891998464241624,6.701115984469652,7.040035969112068,True,0.094543,48,False,0.0,969.375744
12105,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.30421395786106586,0.14030199963599443,0.4445159574970603,True,0.0,26,False,0.0,969.375744
12106,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.33631897531449795,6.656420999206603,6.9927399745211005,True,0.118469,81,False,0.0,969.37984
12107,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3260580124333501,6.499058974441141,6.825116986874491,True,0.119141,107,False,0.0,969.383936
12108,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.33291697036474943,5.2267040009610355,5.559620971325785,True,0.080749,77,False,0.0,969.388032
12109,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.2723229699768126,6.217965972609818,6.490288942586631,True,0.119507,70,False,0.0,969.392128
12110,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.3669349825941026,5.47120301052928,5.838137993123382,True,0.084289,46,False,0.0,969.392128
12111,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.36266096867620945,6.610726995859295,6.973387964535505,True,0.095031,48,False,0.0,969.396224
12112,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.328592024743557,0.1435269950889051,0.4721190198324621,True,0.0,26,False,0.0,969.40032
12113,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.2441799733787775,6.6114350338466465,6.855615007225424,True,0.113159,104,False,0.0,969.404416
12114,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.29845902463421226,5.904574994929135,6.203034019563347,True,0.084778,64,False,0.0,969.408512
12115,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.2999429707415402,6.221266987267882,6.521209958009422,True,0.099181,22,False,0.0,969.412608
12116,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.2710149856284261,5.910825973842293,6.181840959470719,True,0.07721,144,False,0.0,969.412608
12117,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.28403697069734335,5.7018359657377005,5.985872936435044,True,0.085938,46,False,0.0,969.412608
12118,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.288909999653697,5.719681968912482,6.008591968566179,True,0.081542,48,False,0.0,969.416704
12119,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.3685529809445143,0.14163804007694125,0.5101910210214555,True,0.0,26,False,0.0,969.4208
12120,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3054069820791483,5.108514043968171,5.413921026047319,True,0.074524,165,False,0.0,969.4208
12121,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.28683000709861517,7.074435998219997,7.361266005318612,True,0.113586,107,False,0.0,969.424896
12122,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.30523602617904544,6.467594997957349,6.772831024136394,True,0.092895,42,False,0.0,969.433088
12123,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.2922670100815594,5.092788953334093,5.3850559634156525,True,0.084899,70,False,0.0,969.433088
12124,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.27543900068849325,4.934844968374819,5.210283969063312,True,0.073487,46,False,0.0,969.437184
12125,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.2790819853544235,5.1776819746010005,5.456763959955424,True,0.08203,48,False,0.0,969.445376
12126,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.27672102442011237,0.13981800293549895,0.4165390273556113,True,0.0,75,False,0.0,969.449472
12127,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.3413670347072184,5.915441026445478,6.256808061152697,True,0.099365,23,False,0.0,969.449472
12128,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.301651016343385,6.705737032461911,7.007388048805296,True,0.09967,98,False,0.0,969.449472
12129,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.386919011361897,5.16883097589016,5.555749987252057,True,0.080077,51,False,0.0,969.453568
12130,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.2619610168039799,6.736734008882195,6.998695025686175,True,0.108276,144,False,0.0,969.453568
12131,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.34220400266349316,6.89144799252972,7.233651995193213,True,0.099183,46,False,144.4,969.457664
12132,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3431939985603094,5.103948002215475,5.447142000775784,True,0.076355,55,False,0.0,969.46176
12133,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.29790401458740234,0.2141559962183237,0.512060010805726,True,0.0,34,False,0.0,969.46176
12134,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.30284503009170294,5.848467000760138,6.151312030851841,True,0.112914,81,False,0.0,969.465856
12135,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.28515199664980173,6.018149026203901,6.303301022853702,True,0.09552,98,False,0.0,969.465856
12136,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3083999617956579,5.573356000240892,5.88175596203655,True,0.074158,22,False,0.0,969.469952
12137,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.24197803577408195,5.711645993869752,5.953624029643834,True,0.077148,70,False,0.0,969.469952
12138,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.3115880535915494,5.636183021124452,5.947771074716002,True,0.088439,26,False,0.0,969.474048
12139,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3465129993855953,5.821660975925624,6.16817397531122,True,0.083862,55,False,0.0,969.474048
12140,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.28825498884543777,0.2092209761030972,0.49747596494853497,True,0.0,55,False,0.0,969.474048
12141,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.24025194579735398,5.002734018489718,5.242985964287072,True,0.085022,104,False,0.0,969.48224
12142,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.29892101883888245,5.150879034772515,5.449800053611398,True,0.085815,107,False,0.0,969.490432
12143,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3095350111834705,6.4174480503425,6.726983061525971,True,0.12091,51,False,0.0,969.490432
12144,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.259159947745502,5.089950980618596,5.349110928364098,True,0.081604,144,False,0.0,969.494528
12145,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.280053005553782,6.032719975337386,6.312772980891168,True,0.089904,46,False,0.0,969.494528
12146,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.336961995344609,5.6482990039512515,5.9852609992958605,True,0.109619,39,False,0.0,969.498624
12147,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.31538697658106685,0.21636701421812177,0.5317539907991886,True,0.0,34,False,0.0,969.498624
12148,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.30587695073336363,5.119084962643683,5.424961913377047,True,0.086548,81,False,0.0,969.50272
12149,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.26984495343640447,7.096550019923598,7.366394973360002,True,0.11499,107,False,0.0,969.50272
12150,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.29705994529649615,6.3413919997401536,6.63845194503665,True,0.101806,42,False,156.7,969.506816
12151,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.318275997415185,5.350409017410129,5.668685014825314,True,0.08258,70,False,0.0,969.515008
12152,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.3830969799309969,6.212237989529967,6.595334969460964,True,0.100769,26,False,0.0,969.515008
12153,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.39776298217475414,4.496222012676299,4.893984994851053,True,0.083679,39,False,0.0,969.519104
12154,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.32080296659842134,0.13185199350118637,0.4526549600996077,True,0.0,35,False,0.0,969.519104
