log_id,router,dataset_name,destination,raw_destination,compliance_forced,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,sensitive,proc_cpu_pct,proc_rss_mb
115,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6423029699362814,5.36766997538507,6.009972945321351,True,0.148437,44,False,185.0,971.681792
116,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6799650145694613,5.212410993408412,5.892376007977873,True,0.153381,63,False,380.3,971.681792
117,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7071839645504951,5.150210985448211,5.857394949998707,True,0.146667,102,False,385.1,971.698176
118,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6756750517524779,5.713522026780993,6.389197078533471,True,0.179687,147,False,347.5,971.718656
119,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.5550950299948454,4.872151999734342,5.4272470297291875,True,0.151001,26,False,203.8,971.726848
120,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7003219798207283,6.316101003903896,7.016422983724624,True,0.175721,48,False,314.5,971.730944
121,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.9156320011243224,6.076348014175892,6.991980015300214,True,0.186035,20,False,326.8,971.743232
122,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7274520467035472,6.066700967494398,6.794153014197946,True,0.180418,63,False,163.8,971.75552
123,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6662419764325023,4.759764007758349,5.4260059841908514,True,0.154296,74,False,208.3,971.767808
124,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6148949614726007,5.904524005018175,6.519418966490775,True,0.146179,23,False,336.5,971.776
125,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6677130004391074,4.809566948097199,5.477279948536307,True,0.117187,64,False,206.3,971.784192
126,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.5681519978679717,5.934574001003057,6.502725998871028,True,0.178833,23,False,335.0,971.788288
127,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6601249915547669,4.9898489960469306,5.6499739876016974,True,0.144653,48,False,397.8,971.79648
128,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6919729639776051,5.727430980186909,6.4194039441645145,True,0.177794,20,False,347.0,971.81696
129,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7012179703451693,4.795611021108925,5.496828991454095,True,0.152894,161,False,206.9,971.829248
130,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.678515003528446,6.1890880460850894,6.867603049613535,True,0.168274,131,False,481.5,971.83744
131,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6651009898632765,4.852187004871666,5.517287994734943,True,0.116943,31,False,204.5,971.853824
132,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6534180138260126,5.8495429693721235,6.502960983198136,True,0.179137,72,False,509.5,971.866112
133,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7650800398550928,4.710658977273852,5.475739017128944,True,0.138794,46,False,210.3,971.874304
134,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7460340275429189,6.5145339467562735,7.260567974299192,True,0.185608,48,False,457.7,971.8784
135,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7309189531952143,6.726618972606957,7.457537925802171,True,0.198241,20,False,295.4,971.890688
136,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7901759818196297,4.778667003847659,5.568842985667288,True,0.113341,49,False,207.6,971.902976
137,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7654000073671341,5.685961979907006,6.45136198727414,True,0.168274,122,False,174.6,971.915264
138,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6915269768796861,4.7392360283993185,5.430763005279005,True,0.111877,23,False,209.4,971.935744
139,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6485970225185156,5.9813709813170135,6.629968003835529,True,0.170288,47,False,332.3,971.948032
140,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6552989943884313,5.0217940006405115,5.677092995028943,True,0.147949,46,False,395.0,971.956224
141,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.745026976801455,5.464681016746908,6.2097079935483634,True,0.142943,48,False,363.0,971.964416
142,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6905620102770627,5.174850986804813,5.865412997081876,True,0.150024,20,False,383.1,971.976704
143,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7394300191663206,5.260285048279911,5.999715067446232,True,0.140503,42,False,188.6,971.993088
144,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6791820051148534,5.884302023332566,6.563484028447419,True,0.182433,76,False,506.1,972.00128
145,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.689618056640029,4.837874963413924,5.527493020053953,True,0.150939,19,False,204.9,972.009472
146,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8035170030780137,5.617923976387829,6.421440979465842,True,0.14453,63,False,176.3,972.02176
147,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6145740044303238,4.910213989205658,5.524787993635982,True,0.139161,23,False,403.8,972.029952
148,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.5878679803572595,5.766374000813812,6.3542419811710715,True,0.148865,55,False,344.2,972.034048
149,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7297230185940862,4.676681011915207,5.406404030509293,True,0.147216,19,False,423.6,972.038144
150,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6947660003788769,6.273102946579456,6.967868946958333,True,0.175841,34,False,158.2,972.046336
151,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7383159827440977,5.071836989372969,5.810152972117066,True,0.145691,121,False,586.6,972.058624
