log_id,router,dataset_name,destination,raw_destination,compliance_forced,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,sensitive,proc_cpu_pct,proc_rss_mb
99,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0035919947549700737,7.242104038596153,7.245696033351123,True,0.183654,55,False,137.5,906.07616
100,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.004559988155961037,7.393399020656943,7.397959008812904,True,0.207946,19,False,0.0,906.080256
101,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.005399982910603285,7.0178869646042585,7.023286947514862,True,0.141297,44,False,0.0,906.084352
102,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0045720371417701244,5.817761004436761,5.822333041578531,True,0.083984,93,False,0.0,906.084352
103,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.004335015546530485,7.812881958670914,7.817216974217445,True,0.123107,35,False,0.0,906.084352
104,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.004122033715248108,6.6872810130007565,6.691403046716005,True,0.101623,117,False,0.0,906.084352
105,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0036489800550043583,5.591785011347383,5.595433991402388,True,0.093445,46,False,0.0,906.084352
106,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003194028977304697,7.5568099855445325,7.560004014521837,True,0.111389,55,False,0.0,906.084352
107,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0031879753805696964,7.986615994013846,7.989803969394416,True,0.127319,20,False,0.0,906.088448
108,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.00362802529707551,7.4154220055788755,7.419050030875951,True,0.111022,44,False,0.0,906.088448
109,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003655033651739359,6.870104989502579,6.873760023154318,True,0.102295,131,False,0.0,906.088448
110,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0035589910112321377,5.619653034955263,5.623212025966495,True,0.096007,45,False,0.0,906.088448
111,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0029799994081258774,7.356715039350092,7.359695038758218,True,0.116272,65,False,0.0,906.092544
112,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003123015630990267,6.841990048997104,6.845113064628094,True,0.09204,23,False,0.0,906.092544
113,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0034410040825605392,6.182974029798061,6.186415033880621,True,0.08722,39,False,0.0,906.092544
114,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.003702007234096527,7.22986797336489,7.233569980598986,True,0.106384,20,False,0.0,906.092544
115,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0027329660952091217,7.2188430349342525,7.221576001029462,True,0.110106,44,False,0.0,906.092544
116,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0024120090529322624,6.178353040013462,6.180765049066395,True,0.094483,63,False,161.2,906.092544
117,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0034190015867352486,5.602369026746601,5.605788028333336,True,0.078857,102,False,0.0,906.092544
118,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0026500201784074306,6.582195986993611,6.584846007172018,True,0.104126,147,False,0.0,906.092544
119,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.002368004061281681,6.244583986699581,6.246951990760863,True,0.094543,26,False,0.0,906.092544
120,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0034570111893117428,5.631110048852861,5.634567060042173,True,0.09674,48,False,0.0,906.092544
121,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0030840164981782436,6.754955044016242,6.75803906051442,True,0.092713,20,False,0.0,906.09664
122,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0026579946279525757,5.478896026033908,5.481554020661861,True,0.071595,63,False,0.0,906.09664
123,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0024819746613502502,6.8777650012634695,6.88024697592482,True,0.109679,74,False,0.0,906.09664
124,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.002435990609228611,5.923094984609634,5.925530975218862,True,0.095642,23,False,0.0,906.09664
125,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.002528016921132803,6.873317004647106,6.875845021568239,True,0.110474,64,False,0.0,906.09664
126,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0025100307539105415,5.760057014413178,5.7625670451670885,True,0.09729,23,False,0.0,906.100736
127,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.002610962837934494,5.572695983573794,5.575306946411729,True,0.091675,48,False,0.0,906.100736
128,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0023790053091943264,7.907252991572022,7.909631996881217,True,0.124511,20,False,0.0,906.100736
129,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0032110256142914295,6.143743987195194,6.146955012809485,True,0.099975,161,False,0.0,906.104832
130,cbr,Loghub-zenodo_Logs,mysql,mysql,False,0.0030159717425704002,5.222057981882244,5.225073953624815,True,0.080993,131,False,0.0,906.104832
